โกลส์	25-0-0|,25-0-31|,25-3-0|,18-0-0|25-0-4|,	ก|,กล|,ก|,ก|ล|,
โกล์	25-0-0|,	ก|,
โกล์ฟ	25-2-0|,	ก|,
โกล์ด	25-8-0|,	ก|,
โกลน	25-3-31|,18-0-0|25-3-4|,25-3-31|18-0-15|,	กล|,ก|ล|,กล|น|,
โกลล	25-3-31|,18-0-0|25-3-4|,25-3-31|18-0-4|,	กล|,ก|ล|,กล|ล|,
โกลล์	25-0-0|,25-0-31|,25-3-0|,18-0-0|25-0-4|,	ก|,กล|,ก|,ก|ล|,
โกลม	25-7-31|,18-0-0|25-7-4|,25-7-31|18-0-21|,	กล|,ก|ล|,กล|ม|,
โกลง	25-4-31|,18-0-0|25-4-4|,	กล|,ก|ล|,
โกลก	25-6-31|,18-0-0|25-6-4|,25-6-31|18-0-0|,	กล|,ก|ล|,กล|ก|,
โกลฟ	25-2-31|,18-0-0|25-2-4|,	กล|,ก|ล|,
โกลค	25-6-31|,18-0-0|25-6-4|,25-6-31|18-0-10|,	กล|,ก|ล|,กล|ค|,
โลข	25-6-4|,	ล|,
โกลข	25-6-31|,18-0-0|25-6-4|,25-6-31|18-0-10|,	กล|,ก|ล|,กล|ข|,
โกลว	25-5-31|,18-0-0|25-5-4|,25-5-31|18-0-20|,	กล|,ก|ล|,กล|ว|,
โกลว์	25-0-0|,25-0-31|,25-3-0|,18-0-0|25-0-4|,	ก|,กล|,ก|,ก|ล|,
โกศ	25-8-0|,18-0-0|25-0-19|,25-8-0|18-0-19|,	ก|,ก|ศ|,ก|ศ|,
โศล	25-3-19|,	ศ|,
โกษ	25-8-0|,18-0-0|25-0-19|,25-8-0|18-0-19|,	ก|,ก|ษ|,ก|ษ|,
โษะ	5-0-19|,	ษ|,
โกษฐ์	25-0-0|,25-8-0|,18-0-0|25-0-19|,	ก|,ก|,ก|ษ|,
โกว์	25-0-0|,	ก|,
โกวร	25-3-22|,18-0-0|25-3-20|,	กว|,ก|ว|,
โกด	25-8-0|,18-0-0|25-0-13|,	ก|,ก|ด|,
โกต	25-8-0|,18-0-0|25-0-3|,25-8-0|18-0-3|,	ก|,ก|ต|,ก|ต|,
โกต์	25-0-0|,	ก|,
โกรน	25-3-8|,18-0-0|25-3-9|,25-3-8|18-0-15|,	กร|,ก|ร|,กร|น|,
โกรธ	25-8-8|,18-0-0|25-8-9|,25-8-8|18-0-16|,	กร|,ก|ร|,กร|ธ|,
โกรก	25-6-8|,18-0-0|25-6-9|,25-6-8|18-0-0|,	กร|,ก|ร|,กร|ก|,
โกรง	25-4-8|,18-0-0|25-4-9|,	กร|,ก|ร|,
โกรฟ	25-2-8|,18-0-0|25-2-9|,	กร|,ก|ร|,
โกรว	25-5-8|,18-0-0|25-5-9|,25-5-8|18-0-20|,	กร|,ก|ร|,กร|ว|,
โกรว์	25-0-0|,25-0-8|,25-3-0|,18-0-0|25-0-9|,	ก|,กร|,ก|,ก|ร|,
โรว์ช	25-8-9|,	ร|,
โกรว์ช	25-8-8|,18-0-0|25-8-9|,	กร|,ก|ร|,
โกรส	25-8-8|,18-0-0|25-8-9|,25-8-8|18-0-19|,	กร|,ก|ร|,กร|ส|,
โกรส์	25-0-0|,25-0-8|,25-3-0|,18-0-0|25-0-9|,	ก|,กร|,ก|,ก|ร|,
โกรส์ฌ	25-0-8|,18-0-0|25-0-9|,	กร|,ก|ร|,
โกระ	5-0-8|,18-0-0|5-0-9|,	กร|,ก|ร|,
โกรท	25-8-0|,25-8-8|,18-0-0|25-8-9|,25-8-8|18-0-16|,	ก|,กร|,ก|ร|,กร|ท|,
โกรท์	25-0-0|,25-0-8|,25-3-0|,18-0-0|25-0-9|,	ก|,กร|,ก|,ก|ร|,
โรท์	25-0-9|,	ร|,
โกรป	25-2-8|,18-0-0|25-2-9|,25-2-8|18-0-12|,	กร|,ก|ร|,กร|ป|,
โกรซ	25-8-8|,18-0-0|25-8-9|,	กร|,ก|ร|,
โกรซ์	25-0-0|,25-0-8|,25-3-0|,18-0-0|25-0-9|,	ก|,กร|,ก|,ก|ร|,
โกม	25-7-0|,18-0-0|25-0-21|,25-7-0|18-0-21|,	ก|,ก|ม|,ก|ม|,
โกพ	25-2-0|,18-0-0|25-0-6|,25-2-0|18-0-6|,	ก|,ก|พ|,ก|พ|,
โหก	25-6-28|,18-0-28|25-0-0|,25-6-28|18-0-0|,	ห|,ห|ก|,ห|ก|,
โหย	25-1-28|,25-0-7|,18-0-28|25-0-7|,25-1-28|18-0-7|,	ห|,หย|,ห|ย|,ห|ย|,
โกห์	25-0-0|,	ก|,
โฏ	25-0-3|,	ฏ|,
โกฏ	25-8-0|,18-0-0|25-0-3|,25-8-0|18-0-3|,	ก|,ก|ฏ|,ก|ฏ|,
โฏฐ	25-8-3|,	ฏ|,
โกฏฐ์	25-0-0|,25-8-0|,18-0-0|25-0-3|,	ก|,ก|,ก|ฏ|,
โฏฐ์	25-0-3|,	ฏ|,
โกจ	25-8-0|,18-0-0|25-0-1|,25-8-0|18-0-1|,	ก|,ก|จ|,ก|จ|,
โจง	25-4-1|,18-0-1|25-0-25|,	จ|,จ|ง|,
โกณ	25-3-0|,18-0-0|25-0-15|,25-3-0|18-0-15|,	ก|,ก|ณ|,ก|ณ|,
โณฑ	25-8-15|,18-0-15|25-0-16|,25-8-15|18-0-16|,	ณ|,ณ|ฑ|,ณ|ฑ|,
โกณฑ์	25-0-0|,25-3-0|,18-0-0|25-0-15|,	ก|,ก|,ก|ณ|,
โณฑ์	25-0-15|,	ณ|,
โกค	25-6-0|,18-0-0|25-0-10|,25-6-0|18-0-10|,	ก|,ก|ค|,ก|ค|,
โกป	25-2-0|,18-0-0|25-0-12|,25-2-0|18-0-12|,	ก|,ก|ป|,ก|ป|,
โกช	25-8-0|,18-0-0|25-0-2|,25-8-0|18-0-2|,	ก|,ก|ช|,ก|ช|,
โกฟ	25-2-0|,18-0-0|25-0-18|,	ก|,ก|ฟ|,
โกฟอร์	25-2-0|,	ก|,
โกซ	25-8-0|,18-0-0|25-0-19|,	ก|,ก|ซ|,
โกซ์	25-0-0|,	ก|,
โกท	25-8-0|,18-0-0|25-0-16|,25-8-0|18-0-16|,	ก|,ก|ท|,ก|ท|,
โทซ	25-8-16|,	ท|,
โกทซ์	25-0-0|,25-8-0|,18-0-0|25-0-16|,	ก|,ก|,ก|ท|,
โทซ์	25-0-16|,	ท|,
โกฎ	25-8-0|,18-0-0|25-0-13|,	ก|,ก|ฎ|,
โกญ	25-3-0|,18-0-0|25-0-7|,25-3-0|18-0-7|,	ก|,ก|ญ|,ก|ญ|,
โญจ	25-8-7|,	ญ|,
โฟร	25-0-36|,25-3-18|,	ฟร|,ฟ|,
โฟร์	25-0-18|,	ฟ|,
โฟร์ท	25-8-18|,	ฟ|,
โฟร์ว	25-5-18|,	ฟ|,
โฟร์ต	25-8-18|,	ฟ|,
โฟร์บ	25-2-18|,	ฟ|,
โฟรม	25-7-36|,25-7-36|18-0-21|,	ฟร|,ฟร|ม|,
โฟม	25-7-18|,25-7-18|18-0-21|,	ฟ|,ฟ|ม|,
โฟล	25-0-32|,25-3-18|,25-3-18|18-0-4|,	ฟล|,ฟ|,ฟ|ล|,
โฟล์	25-0-18|,	ฟ|,
โฟล์ค	25-6-18|,	ฟ|,
โฟล์ก	25-6-18|,	ฟ|,
โฟล์ท	25-8-18|,	ฟ|,
โฟลต	25-8-32|,25-8-32|18-0-3|,	ฟล|,ฟล|ต|,
โฟลท	25-8-32|,25-8-32|18-0-16|,	ฟล|,ฟล|ท|,
โฟลค	25-6-32|,25-6-32|18-0-10|,	ฟล|,ฟล|ค|,
โฟลค์	25-0-18|,25-0-32|,25-3-18|,	ฟ|,ฟล|,ฟ|,
โฟก	25-6-18|,25-6-18|18-0-0|,	ฟ|,ฟ|ก|,
โฟกท์	25-0-18|,25-6-18|,	ฟ|,ฟ|,
โฟกต์	25-0-18|,25-6-18|,	ฟ|,ฟ|,
โฟน	25-3-18|,25-3-18|18-0-15|,	ฟ|,ฟ|น|,
โฟนส์	25-0-18|,25-3-18|,	ฟ|,ฟ|,
โฟด	25-8-18|,	ฟ|,
โฟซ	25-8-18|,	ฟ|,
โฟว	25-5-18|,25-5-18|18-0-20|,	ฟ|,ฟ|ว|,
โฟว์	25-0-18|,	ฟ|,
โฟห์	25-0-18|,	ฟ|,
โมง	25-4-21|,18-0-21|25-0-25|,	ม|,ม|ง|,
โงค	25-6-25|,	ง|,
โมงค์	25-0-21|,25-4-21|,18-0-21|25-0-25|,	ม|,ม|,ม|ง|,
โงค์	25-0-25|,	ง|,
โมช	25-8-21|,18-0-21|25-0-2|,25-8-21|18-0-2|,	ม|,ม|ช|,ม|ช|,
โมสต์	25-0-21|,25-8-21|,18-0-21|25-0-19|,	ม|,ม|,ม|ส|,
โมสท์	25-0-21|,25-8-21|,18-0-21|25-0-19|,	ม|,ม|,ม|ส|,
โมต	25-8-21|,18-0-21|25-0-3|,25-8-21|18-0-3|,	ม|,ม|ต|,ม|ต|,
โมย	25-1-21|,18-0-21|25-0-7|,25-1-21|18-0-7|,	ม|,ม|ย|,ม|ย|,
โมท	25-8-21|,18-0-21|25-0-16|,25-8-21|18-0-16|,	ม|,ม|ท|,ม|ท|,
โมทย์	25-0-21|,25-8-21|,18-0-21|25-0-16|,	ม|,ม|,ม|ท|,
โฆ	25-0-10|,	ฆ|,
โมฆ	25-6-21|,18-0-21|25-0-10|,25-6-21|18-0-10|,	ม|,ม|ฆ|,ม|ฆ|,
โฆะ	5-0-10|,	ฆ|,
โมก	25-6-21|,18-0-21|25-0-0|,25-6-21|18-0-0|,	ม|,ม|ก|,ม|ก|,
โกข	25-6-0|,	ก|,
โมกข์	25-0-21|,25-6-21|,18-0-21|25-0-0|,	ม|,ม|,ม|ก|,
โกข์	25-0-0|,	ก|,
โมกร	25-6-21|,25-6-21|18-0-8|,18-0-21|25-3-0|,	ม|,ม|กร|,ม|ก|,
โมกร์	25-0-21|,25-6-21|,18-0-21|25-0-0|,	ม|,ม|,ม|ก|,
โกร์	25-0-0|,	ก|,
โมห์	25-0-21|,	ม|,
โมบ	25-2-21|,18-0-21|25-0-30|,	ม|,ม|บ|,
โมล์	25-0-21|,	ม|,
โมลด์	25-0-21|,25-3-21|,18-0-21|25-0-4|,	ม|,ม|,ม|ล|,
โมว	25-5-21|,18-0-21|25-0-20|,25-5-21|18-0-20|,	ม|,ม|ว|,ม|ว|,
โมว์	25-0-21|,	ม|,
โมว์ล	25-3-21|,	ม|,
โมซ	25-8-21|,18-0-21|25-0-19|,	ม|,ม|ซ|,
โหล	25-0-4|,25-3-28|,18-0-28|25-0-4|,25-3-28|18-0-4|,	หล|,ห|,ห|ล|,ห|ล|,
โหลก	25-6-4|,18-0-28|25-6-4|,25-6-4|18-0-0|,	หล|,ห|ล|,หล|ก|,
โหลส	25-8-4|,18-0-28|25-8-4|,25-8-4|18-0-19|,	หล|,ห|ล|,หล|ส|,
โหวต	25-8-20|,18-0-28|25-8-20|,25-8-20|18-0-3|,	หว|,ห|ว|,หว|ต|,
โหวก	25-6-20|,18-0-28|25-6-20|,25-6-20|18-0-0|,	หว|,ห|ว|,หว|ก|,
โวก	25-6-20|,	ว|,
โหวด	25-8-20|,18-0-28|25-8-20|,	หว|,ห|ว|,
โหวง	25-4-20|,18-0-28|25-4-20|,	หว|,ห|ว|,
โวง	25-4-20|,	ว|,
โหวะ	5-0-20|,18-0-28|5-0-20|,	หว|,ห|ว|,
โหร	25-0-9|,25-3-28|,18-0-28|25-0-9|,	หร|,ห|,ห|ร|,
โหระ	5-0-9|,18-0-28|5-0-9|,	หร|,ห|ร|,
โหรง	25-4-9|,18-0-28|25-4-9|,	หร|,ห|ร|,
โหม	25-0-21|,25-7-28|,18-0-28|25-0-21|,25-7-28|18-0-21|,	หม|,ห|,ห|ม|,ห|ม|,
โมด	25-8-21|,	ม|,
โหมด	25-8-21|,18-0-28|25-8-21|,	หม|,ห|ม|,
โหมง	25-4-21|,18-0-28|25-4-21|,	หม|,ห|ม|,
โหฬ	25-3-28|,18-0-28|25-0-4|,25-3-28|18-0-4|,	ห|,ห|ฬ|,ห|ฬ|,
โหยง	25-4-7|,18-0-28|25-4-7|,	หย|,ห|ย|,
โนง	25-4-15|,	น|,
โหนง	25-4-15|,18-0-28|25-4-15|,	หน|,ห|น|,
โหนก	25-6-15|,18-0-28|25-6-15|,25-6-15|18-0-0|,	หน|,ห|น|,หน|ก|,
โหด	25-8-28|,18-0-28|25-0-13|,	ห|,ห|ด|,
โหง	25-0-25|,25-4-28|,18-0-28|25-0-25|,	หง|,ห|,ห|ง|,
โหงก	25-6-25|,18-0-28|25-6-25|,25-6-25|18-0-0|,	หง|,ห|ง|,หง|ก|,
โงว	25-5-25|,18-0-25|25-0-20|,25-5-25|18-0-20|,	ง|,ง|ว|,ง|ว|,
โหงว	25-5-25|,18-0-28|25-5-25|,25-5-25|18-0-20|,	หง|,ห|ง|,หง|ว|,
โหส	25-8-28|,18-0-28|25-0-19|,25-8-28|18-0-19|,	ห|,ห|ส|,ห|ส|,
โหต	25-8-28|,18-0-28|25-0-3|,25-8-28|18-0-3|,	ห|,ห|ต|,ห|ต|,
โหตร	25-8-28|,25-8-28|18-0-14|,18-0-28|25-3-3|,	ห|,ห|ตร|,ห|ต|,
โหฐ	25-8-28|,18-0-28|25-0-16|,25-8-28|18-0-16|,	ห|,ห|ฐ|,ห|ฐ|,
โหธ	25-8-28|,18-0-28|25-0-16|,25-8-28|18-0-16|,	ห|,ห|ธ|,ห|ธ|,
โฆษ	25-8-10|,18-0-10|25-0-19|,25-8-10|18-0-19|,	ฆ|,ฆ|ษ|,ฆ|ษ|,
โษณ	25-3-19|,	ษ|,
โฆษณ์	25-0-10|,25-8-10|,18-0-10|25-0-19|,	ฆ|,ฆ|,ฆ|ษ|,
โษณ์	25-0-19|,	ษ|,
โษน	25-3-19|,	ษ|,
โฆษน์	25-0-10|,25-8-10|,18-0-10|25-0-19|,	ฆ|,ฆ|,ฆ|ษ|,
โษน์	25-0-19|,	ษ|,
โฆส	25-8-10|,18-0-10|25-0-19|,25-8-10|18-0-19|,	ฆ|,ฆ|ส|,ฆ|ส|,
โสป	25-2-19|,	ส|,
โฆศ	25-8-10|,18-0-10|25-0-19|,25-8-10|18-0-19|,	ฆ|,ฆ|ศ|,ฆ|ศ|,
โฆว	25-5-10|,18-0-10|25-0-20|,25-5-10|18-0-20|,	ฆ|,ฆ|ว|,ฆ|ว|,
โฆฆ	25-6-10|,18-0-10|25-0-10|,25-6-10|18-0-10|,	ฆ|,ฆ|ฆ|,ฆ|ฆ|,
โบน	25-3-30|,18-0-30|25-0-15|,25-3-30|18-0-15|,	บ|,บ|น|,บ|น|,
โบนด์	25-0-30|,25-3-30|,18-0-30|25-0-15|,	บ|,บ|,บ|น|,
โบร	25-0-26|,25-3-30|,18-0-30|25-0-9|,	บร|,บ|,บ|ร|,
โบรก	25-6-26|,18-0-30|25-6-9|,25-6-26|18-0-0|,	บร|,บ|ร|,บร|ก|,
โบรช	25-8-26|,18-0-30|25-8-9|,25-8-26|18-0-2|,	บร|,บ|ร|,บร|ช|,
โบรช์	25-0-30|,25-0-26|,25-3-30|,18-0-30|25-0-9|,	บ|,บร|,บ|,บ|ร|,
โรช์	25-0-9|,	ร|,
โบร์	25-0-30|,	บ|,
โบร์ค	25-6-30|,	บ|,
โบรม	25-7-26|,18-0-30|25-7-9|,25-7-26|18-0-21|,	บร|,บ|ร|,บร|ม|,
โบรว	25-5-26|,18-0-30|25-5-9|,25-5-26|18-0-20|,	บร|,บ|ร|,บร|ว|,
โบรว์	25-0-30|,25-0-26|,25-3-30|,18-0-30|25-0-9|,	บ|,บร|,บ|,บ|ร|,
โบต	25-8-30|,18-0-30|25-0-3|,25-8-30|18-0-3|,	บ|,บ|ต|,บ|ต|,
โบว	25-5-30|,18-0-30|25-0-20|,25-5-30|18-0-20|,	บ|,บ|ว|,บ|ว|,
โบว์	25-0-30|,	บ|,
โบว์ล	25-3-30|,	บ|,
โวล	25-3-20|,18-0-20|25-0-4|,25-3-20|18-0-4|,	ว|,ว|ล|,ว|ล|,
โบวล์	25-0-30|,25-5-30|,18-0-30|25-0-20|,	บ|,บ|,บ|ว|,
โวล์	25-0-20|,	ว|,
โวล์ส	25-8-20|,	ว|,
โบวส์	25-0-30|,25-5-30|,18-0-30|25-0-20|,	บ|,บ|,บ|ว|,
โบก	25-6-30|,18-0-30|25-0-0|,25-6-30|18-0-0|,	บ|,บ|ก|,บ|ก|,
โบส	25-8-30|,18-0-30|25-0-19|,25-8-30|18-0-19|,	บ|,บ|ส|,บ|ส|,
โบสถ์	25-0-30|,25-8-30|,18-0-30|25-0-19|,	บ|,บ|,บ|ส|,
โสถ์	25-0-19|,	ส|,
โบส์	25-0-30|,	บ|,
โบะ	5-0-30|,	บ|,
โบหร์	25-0-30|,18-0-30|25-0-28|,	บ|,บ|ห|,
โหร์	25-0-28|,	ห|,
โบห์	25-0-30|,	บ|,
โบย	25-1-30|,18-0-30|25-0-7|,25-1-30|18-0-7|,	บ|,บ|ย|,บ|ย|,
โยข	25-6-7|,	ย|,
โบลว	25-5-35|,18-0-30|25-5-4|,25-5-35|18-0-20|,	บล|,บ|ล|,บล|ว|,
โบลว์	25-0-30|,25-0-35|,25-3-30|,18-0-30|25-0-4|,	บ|,บล|,บ|,บ|ล|,
โบลว์ส	25-8-35|,18-0-30|25-8-4|,	บล|,บ|ล|,
โบจ	25-8-30|,18-0-30|25-0-1|,25-8-30|18-0-1|,	บ|,บ|จ|,บ|จ|,
โบท	25-8-30|,18-0-30|25-0-16|,25-8-30|18-0-16|,	บ|,บ|ท|,บ|ท|,
โจท	25-8-1|,18-0-1|25-0-16|,25-8-1|18-0-16|,	จ|,จ|ท|,จ|ท|,
โจทย์	25-0-1|,25-8-1|,18-0-1|25-0-16|,	จ|,จ|,จ|ท|,
โจทก์	25-0-1|,25-8-1|,18-0-1|25-0-16|,	จ|,จ|,จ|ท|,
โทก์	25-0-16|,	ท|,
โจม	25-7-1|,18-0-1|25-0-21|,25-7-1|18-0-21|,	จ|,จ|ม|,จ|ม|,
โจรส	25-8-1|,18-0-1|25-8-9|,25-8-1|18-0-19|,	จ|,จ|ร|,จ|ส|,
โจรก	25-6-1|,18-0-1|25-6-9|,25-6-1|18-0-0|,	จ|,จ|ร|,จ|ก|,
โจรกร	25-6-1|,18-0-1|25-6-9|,25-6-1|18-0-8|,	จ|,จ|ร|,จ|กร|,
โจนส์	25-0-1|,25-3-1|,18-0-1|25-0-15|,	จ|,จ|,จ|น|,
โนส์ท	25-8-15|,	น|,
โงคร	25-6-25|,	ง|,
โงกร	25-6-25|,	ง|,
โจก	25-6-1|,18-0-1|25-0-0|,25-6-1|18-0-0|,	จ|,จ|ก|,จ|ก|,
โจกท์	25-0-1|,25-6-1|,18-0-1|25-0-0|,	จ|,จ|,จ|ก|,
โกท์	25-0-0|,	ก|,
โกท์ม	25-7-0|,	ก|,
โจว	25-5-1|,18-0-1|25-0-20|,25-5-1|18-0-20|,	จ|,จ|ว|,จ|ว|,
โจส	25-8-1|,18-0-1|25-0-19|,25-8-1|18-0-19|,	จ|,จ|ส|,จ|ส|,
โจษ	25-8-1|,18-0-1|25-0-19|,25-8-1|18-0-19|,	จ|,จ|ษ|,จ|ษ|,
โษจ	25-8-19|,	ษ|,
โจด	25-8-1|,18-0-1|25-0-13|,	จ|,จ|ด|,
โจซ	25-8-1|,18-0-1|25-0-19|,	จ|,จ|ซ|,
โจค	25-6-1|,18-0-1|25-0-10|,25-6-1|18-0-10|,	จ|,จ|ค|,จ|ค|,
โจช	25-8-1|,18-0-1|25-0-2|,25-8-1|18-0-2|,	จ|,จ|ช|,จ|ช|,
โจล	25-3-1|,18-0-1|25-0-4|,25-3-1|18-0-4|,	จ|,จ|ล|,จ|ล|,
โจย	25-1-1|,18-0-1|25-0-7|,25-1-1|18-0-7|,	จ|,จ|ย|,จ|ย|,
โจจ	25-8-1|,18-0-1|25-0-1|,25-8-1|18-0-1|,	จ|,จ|จ|,จ|จ|,
โจฟ	25-2-1|,18-0-1|25-0-18|,	จ|,จ|ฟ|,
โจป	25-2-1|,18-0-1|25-0-12|,25-2-1|18-0-12|,	จ|,จ|ป|,จ|ป|,
โขง	25-4-10|,18-0-10|25-0-25|,	ข|,ข|ง|,
โขน	25-3-10|,18-0-10|25-0-15|,25-3-10|18-0-15|,	ข|,ข|น|,ข|น|,
โขท	25-8-10|,18-0-10|25-0-16|,25-8-10|18-0-16|,	ข|,ข|ท|,ข|ท|,
โขย	25-1-10|,18-0-10|25-0-7|,25-1-10|18-0-7|,	ข|,ข|ย|,ข|ย|,
โขก	25-6-10|,18-0-10|25-0-0|,25-6-10|18-0-0|,	ข|,ข|ก|,ข|ก|,
โขล	25-0-24|,25-3-10|,18-0-10|25-0-4|,25-3-10|18-0-4|,	ขล|,ข|,ข|ล|,ข|ล|,
โขลง	25-4-24|,18-0-10|25-4-4|,	ขล|,ข|ล|,
โขลก	25-6-24|,18-0-10|25-6-4|,25-6-24|18-0-0|,	ขล|,ข|ล|,ขล|ก|,
โขลน	25-3-24|,18-0-10|25-3-4|,25-3-24|18-0-15|,	ขล|,ข|ล|,ขล|น|,
โขม	25-7-10|,18-0-10|25-0-21|,25-7-10|18-0-21|,	ข|,ข|ม|,ข|ม|,
โขด	25-8-10|,18-0-10|25-0-13|,	ข|,ข|ด|,
โฉ	25-0-2|,	ฉ|,
โฉม	25-7-2|,18-0-2|25-0-21|,25-7-2|18-0-21|,	ฉ|,ฉ|ม|,ฉ|ม|,
โมศ	25-8-21|,	ม|,
โฉน	25-3-2|,18-0-2|25-0-15|,25-3-2|18-0-15|,	ฉ|,ฉ|น|,ฉ|น|,
โฉบ	25-2-2|,18-0-2|25-0-30|,	ฉ|,ฉ|บ|,
โฉล	25-3-2|,18-0-2|25-0-4|,25-3-2|18-0-4|,	ฉ|,ฉ|ล|,ฉ|ล|,
โฉด	25-8-2|,18-0-2|25-0-13|,	ฉ|,ฉ|ด|,
โฉง	25-4-2|,18-0-2|25-0-25|,	ฉ|,ฉ|ง|,
โงะ	5-0-25|,	ง|,
โวศ	25-8-20|,	ว|,
โผลก	25-6-5|,18-0-6|25-6-4|,25-6-5|18-0-0|,	ผล|,ผ|ล|,ผล|ก|,
โผง	25-4-6|,18-0-6|25-0-25|,	ผ|,ผ|ง|,
โผน	25-3-6|,18-0-6|25-0-15|,25-3-6|18-0-15|,	ผ|,ผ|น|,ผ|น|,
โณม	25-7-15|,18-0-15|25-0-21|,25-7-15|18-0-21|,	ณ|,ณ|ม|,ณ|ม|,
โณท	25-8-15|,18-0-15|25-0-16|,25-8-15|18-0-16|,	ณ|,ณ|ท|,ณ|ท|,
โณบ	25-2-15|,18-0-15|25-0-30|,	ณ|,ณ|บ|,
โณด	25-8-15|,18-0-15|25-0-13|,	ณ|,ณ|ด|,
โฑ	25-0-16|,	ฑ|,
โฑก	25-6-16|,	ฑ|,
โณป	25-2-15|,18-0-15|25-0-12|,25-2-15|18-0-12|,	ณ|,ณ|ป|,ณ|ป|,
โญป	25-2-7|,18-0-7|25-0-12|,25-2-7|18-0-12|,	ญ|,ญ|ป|,ญ|ป|,
โญภ	25-2-7|,18-0-7|25-0-6|,25-2-7|18-0-6|,	ญ|,ญ|ภ|,ญ|ภ|,
โญท	25-8-7|,18-0-7|25-0-16|,25-8-7|18-0-16|,	ญ|,ญ|ท|,ญ|ท|,
โญส	25-8-7|,18-0-7|25-0-19|,25-8-7|18-0-19|,	ญ|,ญ|ส|,ญ|ส|,
โวลต์	25-0-20|,25-3-20|,18-0-20|25-0-4|,	ว|,ว|,ว|ล|,
โวล์ฟ	25-2-20|,	ว|,
โวย	25-1-20|,18-0-20|25-0-7|,25-1-20|18-0-7|,	ว|,ว|ย|,ว|ย|,
โยว	25-5-7|,	ย|,
โวท	25-8-20|,18-0-20|25-0-16|,25-8-20|18-0-16|,	ว|,ว|ท|,ว|ท|,
โวค	25-6-20|,18-0-20|25-0-10|,25-6-20|18-0-10|,	ว|,ว|ค|,ว|ค|,
โถม	25-7-16|,18-0-16|25-0-21|,25-7-16|18-0-21|,	ถ|,ถ|ม|,ถ|ม|,
โถง	25-4-16|,18-0-16|25-0-25|,	ถ|,ถ|ง|,
โถส	25-8-16|,18-0-16|25-0-19|,25-8-16|18-0-19|,	ถ|,ถ|ส|,ถ|ส|,
โถน	25-3-16|,18-0-16|25-0-15|,25-3-16|18-0-15|,	ถ|,ถ|น|,ถ|น|,
โธป	25-2-16|,18-0-16|25-0-12|,25-2-16|18-0-12|,	ธ|,ธ|ป|,ธ|ป|,
โธร์	25-0-16|,	ธ|,
โธรว์	25-0-16|,25-3-16|,18-0-16|25-0-9|,	ธ|,ธ|,ธ|ร|,
โธม	25-7-16|,18-0-16|25-0-21|,25-7-16|18-0-21|,	ธ|,ธ|ม|,ธ|ม|,
โธด	25-8-16|,18-0-16|25-0-13|,	ธ|,ธ|ด|,
โธก	25-6-16|,18-0-16|25-0-0|,25-6-16|18-0-0|,	ธ|,ธ|ก|,ธ|ก|,
โศก	25-6-19|,18-0-19|25-0-0|,25-6-19|18-0-0|,	ศ|,ศ|ก|,ศ|ก|,
โศภ	25-2-19|,18-0-19|25-0-6|,25-2-19|18-0-6|,	ศ|,ศ|ภ|,ศ|ภ|,
โภน	25-3-6|,	ภ|,
โศร	25-0-19|,25-3-19|,18-0-19|25-0-9|,	ศ|,ศ|,ศ|ร|,
โศจ	25-8-19|,18-0-19|25-0-1|,25-8-19|18-0-1|,	ศ|,ศ|จ|,ศ|จ|,
โฑล	25-3-16|,18-0-16|25-0-4|,25-3-16|18-0-4|,	ฑ|,ฑ|ล|,ฑ|ล|,
โษภ	25-2-19|,18-0-19|25-0-6|,25-2-19|18-0-6|,	ษ|,ษ|ภ|,ษ|ภ|,
โษฑ	25-8-19|,18-0-19|25-0-16|,25-8-19|18-0-16|,	ษ|,ษ|ฑ|,ษ|ฑ|,
โฑศ	25-8-16|,	ฑ|,
ให	18-1-28|,	ห|,
ใม	18-1-21|,	ม|,
ใหม	18-1-21|,18-0-28|18-1-21|,	หม|,ห|ม|,
ใญ	18-1-7|,	ญ|,
ใหญ	18-1-7|,18-0-28|18-1-7|,	หญ|,ห|ญ|,
ใก	18-1-0|,	ก|,
ใท	18-1-16|,	ท|,
ใอ	18-1-27|,	อ|,
ใล	18-1-4|,	ล|,
ใหล	18-1-4|,18-0-28|18-1-4|,	หล|,ห|ล|,
ใส	18-1-19|,	ส|,
ใร	18-1-9|,	ร|,
ใหร	18-1-9|,18-0-28|18-1-9|,	หร|,ห|ร|,
ใหว	18-1-20|,18-0-28|18-1-20|,	หว|,ห|ว|,
ใว	18-1-20|,	ว|,
ใผ	18-1-6|,	ผ|,
ใข	18-1-10|,	ข|,
ใน	18-1-15|,	น|,
ใหน	18-1-15|,18-0-28|18-1-15|,	หน|,ห|น|,
ใช	18-1-2|,	ช|,
ใบ	18-1-30|,	บ|,
ใค	18-1-10|,	ค|,
ใฟ	18-1-18|,	ฟ|,
ใพ	18-1-6|,	พ|,
ใจ	18-1-1|,	จ|,
ใศ	18-1-19|,	ศ|,
ใฮ	18-1-28|,	ฮ|,
ใป	18-1-12|,	ป|,
ใจย	18-1-1|,18-1-1|18-0-7|,18-0-1|18-1-7|,	จ|,จ|ย|,จ|ย|,
ใย	18-1-7|,	ย|,
ใถ	18-1-16|,	ถ|,
ใจร	18-1-1|,18-0-1|18-1-9|,	จ|,จ|ร|,
ใด	18-1-13|,	ด|,
ใง	18-1-25|,	ง|,
ใฝ	18-1-18|,	ฝ|,
